State_Code,Issuer_Id,Issuer_Name,Source_Name,Import_Date,Market_Coverage,ServiceArea_Id,Is_New_Plan,Plan_Type,Metal_Level,Notice_Pregnancy,Referral_Required,EHBPercent_TotalPremium,Out_Country_Coverage,Out_ServiceArea_Coverage,MedDrug_Deductibles_Int,MedDrug_Max_OOP_Int,HSA_Eligibility
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS029,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS029,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS069,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS069,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS069,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS069,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS069,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS069,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS069,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS119,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS119,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS119,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS119,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS119,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS119,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS119,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS129,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS129,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS129,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS129,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS129,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS129,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS129,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS139,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS139,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS139,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS139,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS139,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS139,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS139,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS149,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS149,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS149,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS149,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS149,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS149,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS149,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS169,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS169,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS169,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS169,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS169,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS169,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS169,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS179,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS179,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS179,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS179,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS179,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS179,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS179,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS199,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS199,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS199,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS199,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS199,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS199,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS199,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS209,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS209,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS209,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS209,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS209,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS209,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS209,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS219,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS219,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS219,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS219,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS219,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS219,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS219,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS229,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS229,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS229,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS229,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS229,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS229,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS229,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS249,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS249,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS249,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS249,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS249,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS249,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS249,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS269,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS269,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS269,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS269,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS269,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS269,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS269,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS279,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS279,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS279,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS279,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS279,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS279,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS279,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS082,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS082,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS082,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS082,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS092,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS092,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS092,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS092,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS102,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS102,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS102,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS102,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS152,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS152,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS152,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS152,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS182,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS182,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS182,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS182,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS252,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS252,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS252,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS252,Existing,HMO,Expanded Bronze,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS082,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS082,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS082,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS082,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS092,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS092,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS092,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS092,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS102,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS102,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS102,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS102,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS152,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS152,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS152,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS152,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS182,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS182,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS182,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS182,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS252,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS252,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS252,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS252,Existing,HMO,Gold,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
TX,33602,Blue Cross and Blue Shield of Texas,HIOS,11-01-2025,Individual,TXS052,Existing,HMO,Silver,No,Yes,1.0,Yes,Yes,Yes,Yes,No
